0,0.6
0.01,0.605
0.02,0.609999
0.03,0.614998
0.04,0.619995
0.05,0.62499
0.06,0.629982
0.07,0.634971
0.08,0.639957
0.09,0.644939
0.1,0.649917
0.11,0.654889
0.12,0.659856
0.13,0.664817
0.14,0.669772
0.15,0.674719
0.16,0.679659
0.17,0.684591
0.18,0.689515
0.19,0.694429
0.2,0.699335
0.21,0.70423
0.22,0.709115
0.23,0.713989
0.24,0.718851
0.25,0.723702
0.26,0.72854
0.27,0.733366
0.28,0.738178
0.29,0.742976
0.3,0.74776
0.31,0.752529
0.32,0.757283
0.33,0.762022
0.34,0.766744
0.35,0.771449
0.36,0.776137
0.37,0.780808
0.38,0.78546
0.39,0.790094
0.4,0.794709
0.41,0.799305
0.42,0.80388
0.43,0.808435
0.44,0.81297
0.45,0.817483
0.46,0.821974
0.47,0.826443
0.48,0.83089
0.49,0.835313
0.5,0.839713
0.51,0.844089
0.52,0.84844
0.53,0.852767
0.54,0.857068
0.55,0.861344
0.56,0.865593
0.57,0.869816
0.58,0.874012
0.59,0.878181
0.6,0.882321
0.61,0.886434
0.62,0.890518
0.63,0.894572
0.64,0.898598
0.65,0.902593
0.66,0.906558
0.67,0.910493
0.68,0.914397
0.69,0.918269
0.7,0.922109
0.71,0.925917
0.72,0.929692
0.73,0.933435
0.74,0.937144
0.75,0.940819
0.76,0.944461
0.77,0.948068
0.78,0.95164
0.79,0.955177
0.8,0.958678
0.81,0.962144
0.82,0.965573
0.83,0.968966
0.84,0.972322
0.85,0.97564
0.86,0.978921
0.87,0.982164
0.88,0.985369
0.89,0.988536
0.9,0.991663
0.91,0.994752
0.92,0.997801
0.93,1.00081
0.94,1.00378
0.95,1.00671
0.96,1.0096
0.97,1.01244
0.98,1.01525
0.99,1.01801
1,1.02074
1.01,1.02342
1.02,1.02605
1.03,1.02865
1.04,1.0312
1.05,1.03371
1.06,1.03618
1.07,1.0386
1.08,1.04098
1.09,1.04331
1.1,1.0456
1.11,1.04785
1.12,1.05005
1.13,1.05221
1.14,1.05432
1.15,1.05638
1.16,1.0584
1.17,1.06038
1.18,1.0623
1.19,1.06418
1.2,1.06602
1.21,1.06781
1.22,1.06955
1.23,1.07124
1.24,1.07289
1.25,1.07449
1.26,1.07605
1.27,1.07755
1.28,1.07901
1.29,1.08042
1.3,1.08178
1.31,1.08309
1.32,1.08436
1.33,1.08557
1.34,1.08674
1.35,1.08786
1.36,1.08893
1.37,1.08995
1.38,1.09093
1.39,1.09185
1.4,1.09272
1.41,1.09355
1.42,1.09433
1.43,1.09505
1.44,1.09573
1.45,1.09636
1.46,1.09693
1.47,1.09746
1.48,1.09794
1.49,1.09837
1.5,1.09875
1.51,1.09908
1.52,1.09936
1.53,1.09958
1.54,1.09976
1.55,1.09989
1.56,1.09997
1.57,1.1
1.58,1.09998
1.59,1.09991
1.6,1.09979
1.61,1.09962
1.62,1.09939
1.63,1.09912
1.64,1.0988
1.65,1.09843
1.66,1.09801
1.67,1.09754
1.68,1.09702
1.69,1.09645
1.7,1.09583
1.71,1.09516
1.72,1.09444
1.73,1.09368
1.74,1.09286
1.75,1.09199
1.76,1.09108
1.77,1.09011
1.78,1.0891
1.79,1.08804
1.8,1.08692
1.81,1.08576
1.82,1.08455
1.83,1.0833
1.84,1.08199
1.85,1.08064
1.86,1.07924
1.87,1.07779
1.88,1.07629
1.89,1.07474
1.9,1.07315
1.91,1.07151
1.92,1.06982
1.93,1.06809
1.94,1.06631
1.95,1.06448
1.96,1.06261
1.97,1.06069
1.98,1.05872
1.99,1.05671
2,1.05465
2.01,1.05255
2.02,1.0504
2.03,1.0482
2.04,1.04596
2.05,1.04368
2.06,1.04135
2.07,1.03898
2.08,1.03657
2.09,1.03411
2.1,1.0316
2.11,1.02906
2.12,1.02647
2.13,1.02384
2.14,1.02117
2.15,1.01845
2.16,1.01569
2.17,1.01289
2.18,1.01005
2.19,1.00717
2.2,1.00425
2.21,1.00129
2.22,0.998283
2.23,0.99524
2.24,0.992158
2.25,0.989037
2.26,0.985876
2.27,0.982677
2.28,0.97944
2.29,0.976165
2.3,0.972853
2.31,0.969503
2.32,0.966116
2.33,0.962692
2.34,0.959232
2.35,0.955737
2.36,0.952205
2.37,0.948639
2.38,0.945037
2.39,0.941402
2.4,0.937732
2.41,0.934028
2.42,0.930291
2.43,0.92652
2.44,0.922717
2.45,0.918882
2.46,0.915015
2.47,0.911117
2.48,0.907187
2.49,0.903227
2.5,0.899236
2.51,0.895215
2.52,0.891165
2.53,0.887086
2.54,0.882978
2.55,0.878842
2.56,0.874678
2.57,0.870486
2.58,0.866267
2.59,0.862022
2.6,0.857751
2.61,0.853453
2.62,0.849131
2.63,0.844783
2.64,0.840411
2.65,0.836015
2.66,0.831596
2.67,0.827153
2.68,0.822687
2.69,0.8182
2.7,0.81369
2.71,0.809159
2.72,0.804607
2.73,0.800035
2.74,0.795442
2.75,0.79083
2.76,0.7862
2.77,0.78155
2.78,0.776882
2.79,0.772197
2.8,0.767494
2.81,0.762775
2.82,0.758039
2.83,0.753287
2.84,0.748521
2.85,0.743739
2.86,0.738943
2.87,0.734133
2.88,0.72931
2.89,0.724473
2.9,0.719625
2.91,0.714764
2.92,0.709892
2.93,0.705009
2.94,0.700115
2.95,0.695211
2.96,0.690298
2.97,0.685376
