0,0.6
0.01,0.60005
0.02,0.6002
0.03,0.60045
0.04,0.6008
0.05,0.601249
0.06,0.601798
0.07,0.602446
0.08,0.603193
0.09,0.604039
0.1,0.604983
0.11,0.606026
0.12,0.607166
0.13,0.608403
0.14,0.609736
0.15,0.611166
0.16,0.612691
0.17,0.614311
0.18,0.616026
0.19,0.617834
0.2,0.619735
0.21,0.621728
0.22,0.623812
0.23,0.625987
0.24,0.628251
0.25,0.630604
0.26,0.633045
0.27,0.635573
0.28,0.638186
0.29,0.640884
0.3,0.643666
0.31,0.64653
0.32,0.649476
0.33,0.652502
0.34,0.655607
0.35,0.658789
0.36,0.662049
0.37,0.665383
0.38,0.668791
0.39,0.672272
0.4,0.675823
0.41,0.679445
0.42,0.683134
0.43,0.686891
0.44,0.690712
0.45,0.694598
0.46,0.698545
0.47,0.702553
0.48,0.70662
0.49,0.710744
0.5,0.714924
0.51,0.719159
0.52,0.723445
0.53,0.727782
0.54,0.732168
0.55,0.736601
0.56,0.741079
0.57,0.745601
0.58,0.750165
0.59,0.754769
0.6,0.759411
0.61,0.764089
0.62,0.768801
0.63,0.773546
0.64,0.778321
0.65,0.783125
0.66,0.787956
0.67,0.792812
0.68,0.79769
0.69,0.80259
0.7,0.807508
0.71,0.812444
0.72,0.817394
0.73,0.822358
0.74,0.827332
0.75,0.832316
0.76,0.837306
0.77,0.842302
0.78,0.847301
0.79,0.852301
0.8,0.8573
0.81,0.862296
0.82,0.867287
0.83,0.872271
0.84,0.877247
0.85,0.882211
0.86,0.887163
0.87,0.892099
0.88,0.897019
0.89,0.90192
0.9,0.906801
0.91,0.911658
0.92,0.916491
0.93,0.921297
0.94,0.926075
0.95,0.930822
0.96,0.935537
0.97,0.940218
0.98,0.944863
0.99,0.94947
1,0.954037
1.01,0.958562
1.02,0.963044
1.03,0.967481
1.04,0.971871
1.05,0.976212
1.06,0.980502
1.07,0.98474
1.08,0.988925
1.09,0.993054
1.1,0.997125
1.11,1.00114
1.12,1.00509
1.13,1.00898
1.14,1.01281
1.15,1.01657
1.16,1.02026
1.17,1.02389
1.18,1.02745
1.19,1.03093
1.2,1.03435
1.21,1.03769
1.22,1.04095
1.23,1.04414
1.24,1.04725
1.25,1.05029
1.26,1.05324
1.27,1.05611
1.28,1.0589
1.29,1.0616
1.3,1.06422
1.31,1.06676
1.32,1.0692
1.33,1.07156
1.34,1.07384
1.35,1.07602
1.36,1.07811
1.37,1.08011
1.38,1.08202
1.39,1.08383
1.4,1.08556
1.41,1.08718
1.42,1.08872
1.43,1.09015
1.44,1.09149
1.45,1.09274
1.46,1.09389
1.47,1.09494
1.48,1.09589
1.49,1.09674
1.5,1.0975
1.51,1.09815
1.52,1.09871
1.53,1.09917
1.54,1.09953
1.55,1.09978
1.56,1.09994
1.57,1.1
1.58,1.09996
1.59,1.09982
1.6,1.09957
1.61,1.09923
1.62,1.09879
1.63,1.09825
1.64,1.09761
1.65,1.09687
1.66,1.09603
1.67,1.0951
1.68,1.09406
1.69,1.09293
1.7,1.0917
1.71,1.09037
1.72,1.08895
1.73,1.08743
1.74,1.08582
1.75,1.08411
1.76,1.08231
1.77,1.08042
1.78,1.07843
1.79,1.07636
1.8,1.07419
1.81,1.07193
1.82,1.06959
1.83,1.06715
1.84,1.06463
1.85,1.06203
1.86,1.05933
1.87,1.05656
1.88,1.0537
1.89,1.05076
1.9,1.04774
1.91,1.04464
1.92,1.04147
1.93,1.03821
1.94,1.03489
1.95,1.03148
1.96,1.02801
1.97,1.02446
1.98,1.02085
1.99,1.01716
2,1.01341
2.01,1.00959
2.02,1.00571
2.03,1.00177
2.04,0.997768
2.05,0.993706
2.06,0.989586
2.07,0.98541
2.08,0.981181
2.09,0.976898
2.1,0.972565
2.11,0.968183
2.12,0.963754
2.13,0.959279
2.14,0.95476
2.15,0.9502
2.16,0.945599
2.17,0.94096
2.18,0.936285
2.19,0.931576
2.2,0.926833
2.21,0.92206
2.22,0.917258
2.23,0.912429
2.24,0.907576
2.25,0.902699
2.26,0.897801
2.27,0.892884
2.28,0.88795
2.29,0.883001
2.3,0.878038
2.31,0.873064
2.32,0.868081
2.33,0.863091
2.34,0.858096
2.35,0.853097
2.36,0.848097
2.37,0.843098
2.38,0.838102
2.39,0.83311
2.4,0.828125
2.41,0.823149
2.42,0.818184
2.43,0.813231
2.44,0.808293
2.45,0.803372
2.46,0.798469
2.47,0.793587
2.48,0.788728
2.49,0.783893
2.5,0.779084
2.51,0.774304
2.52,0.769554
2.53,0.764837
2.54,0.760153
2.55,0.755506
2.56,0.750896
2.57,0.746325
2.58,0.741797
2.59,0.737311
2.6,0.732871
2.61,0.728477
2.62,0.724132
2.63,0.719838
2.64,0.715595
2.65,0.711406
2.66,0.707273
2.67,0.703197
2.68,0.699179
2.69,0.695222
2.7,0.691327
2.71,0.687495
2.72,0.683728
2.73,0.680028
2.74,0.676395
2.75,0.672833
2.76,0.669341
2.77,0.665921
2.78,0.662575
2.79,0.659303
2.8,0.656109
2.81,0.652991
2.82,0.649953
2.83,0.646994
2.84,0.644117
2.85,0.641322
2.86,0.63861
2.87,0.635983
2.88,0.633442
2.89,0.630987
2.9,0.62862
2.91,0.626342
2.92,0.624152
2.93,0.622054
2.94,0.620046
2.95,0.61813
2.96,0.616308
2.97,0.614578
2.98,0.612943
2.99,0.611402
3,0.609957
3.01,0.608608
3.02,0.607356
3.03,0.606201
3.04,0.605143
3.05,0.604183
3.06,0.603321
3.07,0.602558
3.08,0.601894
3.09,0.60133
3.1,0.600864
3.11,0.600499
3.12,0.600233
3.13,0.600067
3.14,0.600001
3.15,0.600035
3.16,0.600169
3.17,0.600403
3.18,0.600737
3.19,0.601171
3.2,0.601704
3.21,0.602336
3.22,0.603068
3.23,0.603898
3.24,0.604826
3.25,0.605853
3.26,0.606977
3.27,0.608199
3.28,0.609517
3.29,0.610932
3.3,0.612442
3.31,0.614047
3.32,0.615746
3.33,0.61754
3.34,0.619426
3.35,0.621404
3.36,0.623474
3.37,0.625634
3.38,0.627885
3.39,0.630224
3.4,0.632651
3.41,0.635164
3.42,0.637764
3.43,0.640449
3.44,0.643218
3.45,0.646069
3.46,0.649002
3.47,0.652015
3.48,0.655107
3.49,0.658277
3.5,0.661524
3.51,0.664847
3.52,0.668243
3.53,0.671712
3.54,0.675253
3.55,0.678863
3.56,0.682542
3.57,0.686288
3.58,0.690099
3.59,0.693975
3.6,0.697912
3.61,0.701911
3.62,0.705968
3.63,0.710084
3.64,0.714255
3.65,0.718481
3.66,0.722759
3.67,0.727088
3.68,0.731466
3.69,0.735892
3.7,0.740363
3.71,0.744878
3.72,0.749436
3.73,0.754033
3.74,0.758669
3.75,0.763341
3.76,0.768048
3.77,0.772788
3.78,0.777559
3.79,0.782358
3.8,0.787185
3.81,0.792037
3.82,0.796912
3.83,0.801808
3.84,0.806724
3.85,0.811657
3.86,0.816605
3.87,0.821566
3.88,0.826539
3.89,0.831521
3.9,0.836511
3.91,0.841506
3.92,0.846505
3.93,0.851505
3.94,0.856504
3.95,0.861501
3.96,0.866493
3.97,0.871478
3.98,0.876455
3.99,0.881421
4,0.886375
4.01,0.891314
4.02,0.896237
4.03,0.901141
4.04,0.906025
4.05,0.910886
4.06,0.915723
4.07,0.920534
4.08,0.925316
4.09,0.930068
4.1,0.934789
4.11,0.939475
4.12,0.944126
4.13,0.948739
4.14,0.953312
4.15,0.957844
4.16,0.962333
4.17,0.966777
4.18,0.971175
4.19,0.975523
4.2,0.979822
4.21,0.984069
4.22,0.988262
4.23,0.9924
4.24,0.996481
4.25,1.0005
4.26,1.00447
4.27,1.00837
4.28,1.0122
4.29,1.01597
4.3,1.01968
4.31,1.02332
4.32,1.02689
4.33,1.03038
4.34,1.03381
4.35,1.03716
4.36,1.04044
4.37,1.04364
4.38,1.04676
4.39,1.04981
4.4,1.05277
4.41,1.05566
4.42,1.05846
4.43,1.06118
4.44,1.06381
4.45,1.06636
4.46,1.06882
4.47,1.07119
4.48,1.07348
4.49,1.07568
4.5,1.07778
4.51,1.0798
4.52,1.08172
4.53,1.08355
4.54,1.08529
4.55,1.08693
4.56,1.08848
4.57,1.08993
4.58,1.09129
4.59,1.09255
4.6,1.09371
4.61,1.09478
4.62,1.09574
4.63,1.09661
4.64,1.09738
4.65,1.09806
4.66,1.09863
4.67,1.0991
4.68,1.09948
4.69,1.09975
4.7,1.09992
4.71,1.1
4.72,1.09997
4.73,1.09984
4.74,1.09962
4.75,1.09929
4.76,1.09887
4.77,1.09834
4.78,1.09772
4.79,1.09699
4.8,1.09617
4.81,1.09525
4.82,1.09423
4.83,1.09312
4.84,1.0919
4.85,1.09059
4.86,1.08918
4.87,1.08768
4.88,1.08608
4.89,1.08439
4.9,1.08261
4.91,1.08073
4.92,1.07876
4.93,1.07669
4.94,1.07454
4.95,1.0723
4.96,1.06997
4.97,1.06755
4.98,1.06504
4.99,1.06245
5,1.05977
5.01,1.05701
5.02,1.05416
5.03,1.05123
5.04,1.04823
5.05,1.04514
5.06,1.04198
5.07,1.03874
5.08,1.03542
5.09,1.03203
5.1,1.02857
5.11,1.02503
5.12,1.02143
5.13,1.01775
5.14,1.01401
5.15,1.01021
5.16,1.00634
5.17,1.0024
5.18,0.99841
5.19,0.994357
5.2,0.990246
5.21,0.986079
5.22,0.981858
5.23,0.977584
5.24,0.973259
5.25,0.968884
5.26,0.964462
5.27,0.959995
5.28,0.955483
5.29,0.950929
5.3,0.946335
5.31,0.941702
5.32,0.937032
5.33,0.932328
5.34,0.927591
5.35,0.922822
5.36,0.918025
5.37,0.9132
5.38,0.90835
5.39,0.903477
5.4,0.898582
5.41,0.893668
5.42,0.888737
5.43,0.88379
5.44,0.878829
5.45,0.873857
5.46,0.868876
5.47,0.863886
5.48,0.858892
5.49,0.853893
5.5,0.848894
5.51,0.843894
5.52,0.838897
5.53,0.833905
5.54,0.828919
5.55,0.823941
5.56,0.818974
5.57,0.814019
5.58,0.809079
5.59,0.804154
5.6,0.799249
5.61,0.794363
5.62,0.7895
5.63,0.784661
5.64,0.779848
5.65,0.775064
5.66,0.770309
5.67,0.765586
5.68,0.760897
5.69,0.756243
5.7,0.751627
5.71,0.747051
5.72,0.742515
5.73,0.738023
5.74,0.733575
5.75,0.729174
5.76,0.724821
5.77,0.720518
5.78,0.716267
5.79,0.71207
5.8,0.707928
5.81,0.703842
5.82,0.699815
5.83,0.695848
5.84,0.691943
5.85,0.688101
5.86,0.684324
5.87,0.680613
5.88,0.676969
5.89,0.673395
5.9,0.669892
5.91,0.666461
5.92,0.663103
5.93,0.659819
5.94,0.656612
5.95,0.653482
5.96,0.650431
5.97,0.64746
5.98,0.64457
5.99,0.641761
6,0.639037
6.01,0.636396
6.02,0.633841
6.03,0.631372
6.04,0.628991
6.05,0.626698
6.06,0.624495
6.07,0.622382
6.08,0.62036
6.09,0.618429
6.1,0.616592
6.11,0.614847
6.12,0.613197
6.13,0.611641
6.14,0.610181
6.15,0.608817
6.16,0.607549
6.17,0.606378
6.18,0.605305
6.19,0.604329
6.2,0.603452
6.21,0.602673
6.22,0.601994
6.23,0.601413
6.24,0.600932
6.25,0.60055
6.26,0.600269
6.27,0.600087
6.28,0.600005
6.29,0.600023
6.3,0.600141
6.31,0.600359
6.32,0.600677
6.33,0.601095
6.34,0.601612
6.35,0.602229
6.36,0.602944
6.37,0.603759
6.38,0.604672
6.39,0.605683
6.4,0.606792
6.41,0.607998
6.42,0.609301
6.43,0.6107
6.44,0.612195
6.45,0.613785
6.46,0.615469
6.47,0.617248
6.48,0.619119
6.49,0.621083
6.5,0.623138
6.51,0.625284
6.52,0.62752
6.53,0.629845
6.54,0.632258
6.55,0.634758
6.56,0.637345
6.57,0.640016
6.58,0.642771
6.59,0.645609
6.6,0.648529
6.61,0.651529
6.62,0.654609
6.63,0.657767
6.64,0.661002
6.65,0.664313
6.66,0.667697
6.67,0.671155
6.68,0.674684
6.69,0.678284
6.7,0.681952
6.71,0.685687
6.72,0.689488
6.73,0.693353
6.74,0.697281
6.75,0.70127
6.76,0.705318
6.77,0.709425
6.78,0.713587
6.79,0.717804
6.8,0.722074
6.81,0.726395
6.82,0.730766
6.83,0.735184
6.84,0.739648
6.85,0.744156
6.86,0.748707
6.87,0.753298
6.88,0.757928
6.89,0.762595
6.9,0.767296
6.91,0.772031
6.92,0.776797
6.93,0.781592
6.94,0.786415
6.95,0.791263
6.96,0.796134
6.97,0.801027
6.98,0.80594
6.99,0.81087
7,0.815816
7.01,0.820775
7.02,0.825746
7.03,0.830727
7.04,0.835716
7.05,0.84071
7.06,0.845708
7.07,0.850708
7.08,0.855708
7.09,0.860705
7.1,0.865698
7.11,0.870685
7.12,0.875663
7.13,0.880631
7.14,0.885587
7.15,0.890529
7.16,0.895454
7.17,0.900361
7.18,0.905248
7.19,0.910113
7.2,0.914954
7.21,0.919769
7.22,0.924556
7.23,0.929314
7.24,0.934039
7.25,0.938731
7.26,0.943387
7.27,0.948007
7.28,0.952586
7.29,0.957125
7.3,0.961621
7.31,0.966073
7.32,0.970477
7.33,0.974834
7.34,0.979141
7.35,0.983396
7.36,0.987598
7.37,0.991745
7.38,0.995835
7.39,0.999866
7.4,1.00384
7.41,1.00775
7.42,1.0116
7.43,1.01538
7.44,1.01909
7.45,1.02274
7.46,1.02632
7.47,1.02983
7.48,1.03327
7.49,1.03663
7.5,1.03992
7.51,1.04314
7.52,1.04627
7.53,1.04933
7.54,1.05231
7.55,1.0552
7.56,1.05802
7.57,1.06075
7.58,1.0634
7.59,1.06596
7.6,1.06843
7.61,1.07082
7.62,1.07312
7.63,1.07533
7.64,1.07745
7.65,1.07948
7.66,1.08142
7.67,1.08327
7.68,1.08502
7.69,1.08668
7.7,1.08824
7.71,1.08971
7.72,1.09108
7.73,1.09235
7.74,1.09353
7.75,1.09461
7.76,1.0956
7.77,1.09648
7.78,1.09727
7.79,1.09796
7.8,1.09854
7.81,1.09903
7.82,1.09942
7.83,1.09971
7.84,1.0999
7.85,1.09999
7.86,1.09998
7.87,1.09987
7.88,1.09966
7.89,1.09935
7.9,1.09894
7.91,1.09843
7.92,1.09782
7.93,1.09712
7.94,1.09631
7.95,1.0954
7.96,1.0944
7.97,1.0933
7.98,1.0921
7.99,1.09081
8,1.08941
8.01,1.08793
8.02,1.08635
8.03,1.08467
8.04,1.0829
8.05,1.08103
8.06,1.07908
8.07,1.07703
8.08,1.07489
8.09,1.07266
8.1,1.07034
8.11,1.06794
8.12,1.06544
8.13,1.06286
8.14,1.0602
8.15,1.05745
8.16,1.05462
8.17,1.05171
8.18,1.04871
8.19,1.04564
8.2,1.04249
8.21,1.03926
8.22,1.03595
8.23,1.03257
8.24,1.02912
8.25,1.0256
8.26,1.02201
8.27,1.01834
8.28,1.01461
8.29,1.01082
8.3,1.00696
8.31,1.00303
8.32,0.99905
8.33,0.995006
8.34,0.990905
8.35,0.986746
8.36,0.982534
8.37,0.978268
8.38,0.973951
8.39,0.969584
8.4,0.96517
8.41,0.960709
8.42,0.956204
8.43,0.951657
8.44,0.947069
8.45,0.942442
8.46,0.937778
8.47,0.933079
8.48,0.928347
8.49,0.923584
8.5,0.918791
8.51,0.91397
8.52,0.909124
8.53,0.904255
8.54,0.899363
8.55,0.894452
8.56,0.889523
8.57,0.884579
8.58,0.87962
8.59,0.87465
8.6,0.86967
8.61,0.864681
8.62,0.859687
8.63,0.85469
8.64,0.84969
8.65,0.84469
8.66,0.839693
8.67,0.834699
8.68,0.829712
8.69,0.824733
8.7,0.819764
8.71,0.814807
8.72,0.809864
8.73,0.804938
8.74,0.800029
8.75,0.79514
8.76,0.790273
8.77,0.78543
8.78,0.780613
8.79,0.775824
8.8,0.771064
8.81,0.766336
8.82,0.761641
8.83,0.756982
8.84,0.75236
8.85,0.747777
8.86,0.743235
8.87,0.738735
8.88,0.73428
8.89,0.729872
8.9,0.725511
8.91,0.7212
8.92,0.716941
8.93,0.712735
8.94,0.708584
8.95,0.704489
8.96,0.700453
8.97,0.696476
8.98,0.692561
8.99,0.688709
9,0.684921
9.01,0.681199
9.02,0.677545
9.03,0.67396
9.04,0.670445
9.05,0.667002
9.06,0.663632
9.07,0.660337
9.08,0.657118
9.09,0.653976
9.1,0.650912
9.11,0.647928
9.12,0.645024
9.13,0.642203
9.14,0.639465
9.15,0.636811
9.16,0.634242
9.17,0.63176
9.18,0.629365
9.19,0.627058
9.2,0.62484
9.21,0.622712
9.22,0.620676
9.23,0.618731
9.24,0.616878
9.25,0.615119
9.26,0.613453
9.27,0.611883
9.28,0.610407
9.29,0.609028
9.3,0.607744
9.31,0.606558
9.32,0.605469
9.33,0.604478
9.34,0.603585
9.35,0.602791
9.36,0.602095
9.37,0.601499
9.38,0.601002
9.39,0.600605
9.4,0.600307
9.41,0.600109
9.42,0.600011
9.43,0.600014
9.44,0.600116
9.45,0.600318
9.46,0.60062
9.47,0.601022
9.48,0.601523
9.49,0.602124
9.5,0.602824
9.51,0.603623
9.52,0.60452
9.53,0.605515
9.54,0.606609
9.55,0.607799
9.56,0.609087
9.57,0.610471
9.58,0.61195
9.59,0.613525
9.6,0.615195
9.61,0.616958
9.62,0.618815
9.63,0.620764
9.64,0.622805
9.65,0.624937
9.66,0.627158
9.67,0.629469
9.68,0.631868
9.69,0.634354
9.7,0.636927
9.71,0.639585
9.72,0.642327
9.73,0.645152
9.74,0.648059
9.75,0.651046
9.76,0.654114
9.77,0.657259
9.78,0.660482
9.79,0.66378
9.8,0.667153
9.81,0.6706
9.82,0.674118
9.83,0.677706
9.84,0.681363
9.85,0.685088
9.86,0.688878
9.87,0.692733
9.88,0.696651
9.89,0.700631
9.9,0.70467
9.91,0.708767
9.92,0.71292
9.93,0.717129
9.94,0.72139
9.95,0.725704
9.96,0.730066
9.97,0.734477
9.98,0.738934
9.99,0.743435
