0,0.964731
0.01,0.973344
0.02,0.981708
0.03,0.98982
0.04,0.997679
0.05,1.00528
0.06,1.01263
0.07,1.01971
0.08,1.02654
0.09,1.0331
0.1,1.03941
0.11,1.04545
0.12,1.05122
0.13,1.05674
0.14,1.06199
0.15,1.06698
0.16,1.0717
0.17,1.07617
0.18,1.08038
0.19,1.08433
0.2,1.08802
0.21,1.09146
0.22,1.09465
0.23,1.09758
0.24,1.10028
0.25,1.10272
0.26,1.10493
0.27,1.1069
0.28,1.10864
0.29,1.11015
0.3,1.11143
0.31,1.11249
0.32,1.11334
0.33,1.11397
0.34,1.1144
0.35,1.11462
0.36,1.11464
0.37,1.11448
0.38,1.11413
0.39,1.1136
0.4,1.11289
0.41,1.11202
0.42,1.11098
0.43,1.10979
0.44,1.10845
0.45,1.10697
0.46,1.10535
0.47,1.1036
0.48,1.10173
0.49,1.09975
0.5,1.09765
0.51,1.09546
0.52,1.09317
0.53,1.0908
0.54,1.08834
0.55,1.08582
0.56,1.08323
0.57,1.08059
0.58,1.07789
0.59,1.07515
0.6,1.07238
0.61,1.06959
0.62,1.06677
0.63,1.06394
0.64,1.06111
0.65,1.05829
0.66,1.05547
0.67,1.05267
0.68,0.549896
0.69,0.547155
0.7,0.544454
0.71,0.541799
0.72,0.539199
0.73,0.536659
0.74,0.534187
0.75,0.531789
0.76,0.529472
0.77,0.527242
0.78,0.525105
0.79,0.523068
0.8,0.521136
0.81,0.519316
0.82,0.517614
0.83,0.516034
0.84,0.514582
0.85,0.513263
0.86,0.512083
0.87,0.511046
0.88,0.510156
0.89,0.509419
0.9,0.508838
0.91,0.508418
0.92,0.508161
0.93,0.508073
0.94,0.508156
0.95,0.508413
0.96,0.508848
0.97,0.509462
0.98,0.510259
0.99,0.511241
1,0.512409
1.01,0.513766
1.02,0.515312
1.03,0.51705
1.04,0.51898
1.05,0.521102
1.06,0.523419
1.07,0.525928
1.08,0.528632
1.09,0.531529
1.1,0.534619
1.11,0.537901
1.12,0.541375
1.13,0.545038
1.14,0.54889
1.15,0.552928
1.16,0.557152
1.17,0.561558
1.18,0.566144
1.19,0.570907
1.2,0.575845
1.21,0.580954
1.22,0.586231
1.23,0.591672
1.24,0.597274
1.25,0.603031
1.26,0.608941
1.27,0.614998
1.28,0.621198
1.29,0.627536
1.3,0.634006
1.31,0.640603
1.32,0.647323
1.33,0.654159
1.34,0.661105
1.35,0.668155
1.36,0.675303
1.37,0.682543
1.38,0.689868
1.39,0.697272
1.4,0.704747
1.41,0.712288
1.42,0.719886
1.43,0.727534
1.44,0.735226
1.45,0.742953
1.46,0.750709
1.47,0.758486
1.48,0.766275
1.49,0.774071
1.5,0.781863
1.51,0.789646
1.52,0.79741
1.53,0.805148
1.54,0.812851
1.55,0.820513
1.56,0.828124
1.57,0.835677
1.58,0.843164
1.59,0.850576
1.6,0.857906
1.61,0.865145
1.62,0.872286
